Sale_Period,Country,Store_ID,category_name,Sales,% of Store Sales
2020 Q3,UAE,ST-59,Laptop,752006,0.171574369
2020 Q3,UAE,ST-59,Smart Speaker,30276,0.006907639
2020 Q3,UAE,ST-59,Smartphone,648923,0.148055407
2020 Q3,UAE,ST-59,Streaming Device,127101,0.028998803
2020 Q3,UAE,ST-59,Subscription Service,260490,0.059432249
2020 Q3,UAE,ST-59,Tablet,616940,0.140758307
2020 Q3,UAE,ST-59,Wearable,452023,0.103131572
2020 Q3,UAE,ST-69,Accessories,694292,0.165354312
2020 Q3,UAE,ST-69,Audio,676880,0.161207427
2020 Q3,UAE,ST-69,Desktop,338535,0.080626339
2020 Q3,UAE,ST-69,Laptop,522079,0.124339635
2020 Q3,UAE,ST-69,Smart Speaker,60592,0.014430742
2020 Q3,UAE,ST-69,Smartphone,719934,0.171461275
2020 Q3,UAE,ST-69,Streaming Device,87667,0.020878991
2020 Q3,UAE,ST-69,Subscription Service,180549,0.043
2020 Q3,UAE,ST-69,Tablet,504346,0.1201163
2020 Q3,UAE,ST-69,Wearable,413940,0.098584981
2020 Q3,United Kingdom,ST-16,Accessories,638017,0.141246107
2020 Q3,United Kingdom,ST-16,Audio,656490,0.145335715
2020 Q3,United Kingdom,ST-16,Desktop,378318,0.083753168
2020 Q3,United Kingdom,ST-16,Laptop,506828,0.112203095
2020 Q3,United Kingdom,ST-16,Smart Speaker,80376,0.017793879
2020 Q3,United Kingdom,ST-16,Smartphone,692897,0.153395605
2020 Q3,United Kingdom,ST-16,Streaming Device,163638,0.036226669
2020 Q3,United Kingdom,ST-16,Subscription Service,230140,0.05094908
2020 Q3,United Kingdom,ST-16,Tablet,748143,0.16562613
2020 Q3,United Kingdom,ST-16,Wearable,422212,0.093470552
2020 Q3,United Kingdom,ST-17,Accessories,695596,0.156564493
2020 Q3,United Kingdom,ST-17,Audio,676329,0.152227883
2020 Q3,United Kingdom,ST-17,Desktop,288725,0.064986117
2020 Q3,United Kingdom,ST-17,Laptop,539080,0.121335929
2020 Q3,United Kingdom,ST-17,Smart Speaker,78494,0.017667401
2020 Q3,United Kingdom,ST-17,Smartphone,521318,0.117338064
2020 Q3,United Kingdom,ST-17,Streaming Device,108293,0.024374549
2020 Q3,United Kingdom,ST-17,Subscription Service,207257,0.04664933
2020 Q3,United Kingdom,ST-17,Tablet,679259,0.152887367
2020 Q3,United Kingdom,ST-17,Wearable,648521,0.145968869
2020 Q3,United Kingdom,ST-28,Accessories,593420,0.144145343
2020 Q3,United Kingdom,ST-28,Audio,480340,0.116677521
2020 Q3,United Kingdom,ST-28,Desktop,463788,0.112656939
2020 Q3,United Kingdom,ST-28,Laptop,509876,0.123851995
2020 Q3,United Kingdom,ST-28,Smart Speaker,74592,0.018118853
2020 Q3,United Kingdom,ST-28,Smartphone,568382,0.13806346
2020 Q3,United Kingdom,ST-28,Streaming Device,112017,0.027209614
2020 Q3,United Kingdom,ST-28,Subscription Service,276330,0.067122245
2020 Q3,United Kingdom,ST-28,Tablet,758603,0.184269303
2020 Q3,United Kingdom,ST-28,Wearable,279469,0.067884727
2020 Q3,United Kingdom,ST-73,Accessories,625723,0.142169578
2020 Q3,United Kingdom,ST-73,Audio,529329,0.120268042
2020 Q3,United Kingdom,ST-73,Desktop,316137,0.07182901
2020 Q3,United Kingdom,ST-73,Laptop,600025,0.136330774
2020 Q3,United Kingdom,ST-73,Smart Speaker,36670,0.008331735
2020 Q3,United Kingdom,ST-73,Smartphone,601107,0.136576613
2020 Q3,United Kingdom,ST-73,Streaming Device,172754,0.039251175
2020 Q3,United Kingdom,ST-73,Subscription Service,277078,0.062954474
2020 Q3,United Kingdom,ST-73,Tablet,787252,0.178870338
2020 Q3,United Kingdom,ST-73,Wearable,455169,0.103418261
2020 Q3,United States,ST-1,Accessories,641439,0.154215088
2020 Q3,United States,ST-1,Audio,544928,0.131011865
2020 Q3,United States,ST-1,Desktop,283522,0.068164502
2020 Q3,United States,ST-1,Laptop,539216,0.129638583
2020 Q3,United States,ST-1,Smart Speaker,57656,0.013861685
2020 Q3,United States,ST-1,Smartphone,522990,0.12573752
2020 Q3,United States,ST-1,Streaming Device,136809,0.032891689
2020 Q3,United States,ST-1,Subscription Service,305956,0.073558096
2020 Q3,United States,ST-1,Tablet,663815,0.159594738
2020 Q3,United States,ST-1,Wearable,463048,0.111326234
2020 Q3,United States,ST-10,Accessories,489163,0.123987236
2020 Q3,United States,ST-10,Audio,496608,0.125874307
2020 Q3,United States,ST-10,Desktop,406659,0.103075101
2020 Q3,United States,ST-10,Laptop,536403,0.135961071
2020 Q3,United States,ST-10,Smart Speaker,55370,0.014034531
2020 Q3,United States,ST-10,Smartphone,540302,0.136949344
2020 Q3,United States,ST-10,Streaming Device,129223,0.032753914
2020 Q3,United States,ST-10,Subscription Service,241737,0.061272628
2020 Q3,United States,ST-10,Tablet,602231,0.152646372
2020 Q3,United States,ST-10,Wearable,447573,0.113445496
2020 Q3,United States,ST-11,Accessories,561742,0.133941513
2020 Q3,United States,ST-11,Audio,599758,0.143006031
2020 Q3,United States,ST-11,Desktop,355410,0.084743803
2020 Q3,United States,ST-11,Laptop,549342,0.130984863
2020 Q3,United States,ST-11,Smart Speaker,57390,0.013684046
2020 Q3,United States,ST-11,Smartphone,486311,0.115955779
2020 Q3,United States,ST-11,Streaming Device,121353,0.028935355
2020 Q3,United States,ST-11,Subscription Service,318141,0.075857399
2020 Q3,United States,ST-11,Tablet,645256,0.153854554
2020 Q3,United States,ST-11,Wearable,499232,0.119036657
2020 Q3,United States,ST-12,Accessories,608944,0.151995202
2020 Q3,United States,ST-12,Audio,482900,0.120534044
2020 Q3,United States,ST-12,Desktop,372610,0.093005157
2020 Q3,United States,ST-12,Laptop,483366,0.12065036
2020 Q3,United States,ST-12,Smart Speaker,31232,0.00779565
2020 Q3,United States,ST-12,Smartphone,647065,0.161510377
2020 Q3,United States,ST-12,Streaming Device,127667,0.031866266
2020 Q3,United States,ST-12,Subscription Service,238366,0.059497241
2020 Q3,United States,ST-12,Tablet,545501,0.136159539
2020 Q3,United States,ST-12,Wearable,468686,0.116986165
2020 Q3,United States,ST-13,Accessories,602749,0.145726748
2020 Q3,United States,ST-13,Audio,545699,0.131933758
2020 Q3,United States,ST-13,Desktop,300543,0.072662342
2020 Q3,United States,ST-13,Laptop,637069,0.154024301
2020 Q3,United States,ST-13,Smart Speaker,80504,0.019463468
2020 Q3,United States,ST-13,Smartphone,384414,0.092939851
2020 Q3,United States,ST-13,Streaming Device,135083,0.032659044
2020 Q3,United States,ST-13,Subscription Service,196163,0.047426368
2020 Q3,United States,ST-13,Tablet,621819,0.150337306
2020 Q3,United States,ST-13,Wearable,632116,0.152826813
2020 Q3,United States,ST-14,Accessories,548070,0.13853897
2020 Q3,United States,ST-14,Audio,505680,0.127823793
2020 Q3,United States,ST-14,Desktop,330291,0.083489654
2020 Q3,United States,ST-14,Laptop,438752,0.110905997
2020 Q3,United States,ST-14,Smart Speaker,73134,0.018486524
2020 Q3,United States,ST-14,Smartphone,514316,0.130006767
2020 Q3,United States,ST-14,Streaming Device,116071,0.029339969
2020 Q3,United States,ST-14,Subscription Service,303174,0.076635126
2020 Q3,United States,ST-14,Tablet,710656,0.179636816
2020 Q3,United States,ST-14,Wearable,415927,0.105136384
2020 Q3,United States,ST-15,Accessories,551620,0.132179322
2020 Q3,United States,ST-15,Audio,584929,0.140160833
2020 Q3,United States,ST-15,Desktop,332765,0.079737232
2020 Q3,United States,ST-15,Laptop,529839,0.126960154
2020 Q3,United States,ST-15,Smart Speaker,45350,0.010866778
2020 Q3,United States,ST-15,Smartphone,611776,0.146593918
2020 Q3,United States,ST-15,Streaming Device,92637,0.022197701
2020 Q3,United States,ST-15,Subscription Service,267283,0.064046419
2020 Q3,United States,ST-15,Tablet,716732,0.171743501
2020 Q3,United States,ST-15,Wearable,440339,0.105514141
2020 Q3,United States,ST-2,Accessories,563540,0.127977828
2020 Q3,United States,ST-2,Audio,551933,0.125341922
2020 Q3,United States,ST-2,Desktop,364026,0.082668944
2020 Q3,United States,ST-2,Laptop,516573,0.117311798
2020 Q3,United States,ST-2,Smart Speaker,52966,0.012028381
2020 Q3,United States,ST-2,Smartphone,735840,0.167106514
2020 Q3,United States,ST-2,Streaming Device,119125,0.027052842
2020 Q3,United States,ST-2,Subscription Service,223506,0.050757377
2020 Q3,United States,ST-2,Tablet,818416,0.185859215
2020 Q3,United States,ST-2,Wearable,457494,0.103895178
2020 Q3,United States,ST-3,Accessories,512029,0.123860643
2020 Q3,United States,ST-3,Audio,539951,0.13061502
2020 Q3,United States,ST-3,Desktop,352196,0.085196782
2020 Q3,United States,ST-3,Laptop,578605,0.139965485
2020 Q3,United States,ST-3,Smart Speaker,62444,0.015105305
2020 Q3,United States,ST-3,Smartphone,565367,0.136763192
2020 Q3,United States,ST-3,Streaming Device,99638,0.024102593
2020 Q3,United States,ST-3,Subscription Service,273081,0.066058736
2020 Q3,United States,ST-3,Tablet,641495,0.155178678
2020 Q3,United States,ST-3,Wearable,509106,0.123153565
2020 Q3,United States,ST-4,Accessories,743847,0.172214033
2020 Q3,United States,ST-4,Audio,550404,0.12742848
2020 Q3,United States,ST-4,Desktop,304464,0.070488922
2020 Q3,United States,ST-4,Laptop,610041,0.141235524
2020 Q3,United States,ST-4,Smart Speaker,77952,0.018047298
2020 Q3,United States,ST-4,Smartphone,534507,0.123748037
2020 Q3,United States,ST-4,Streaming Device,133152,0.030827096
2020 Q3,United States,ST-4,Subscription Service,274903,0.063645016
2020 Q3,United States,ST-4,Tablet,635609,0.147154978
2020 Q3,United States,ST-4,Wearable,454438,0.105210615
2020 Q3,United States,ST-5,Accessories,601454,0.142209257
2020 Q3,United States,ST-5,Audio,617654,0.146039624
2020 Q3,United States,ST-5,Desktop,358067,0.084662238
2020 Q3,United States,ST-5,Laptop,553971,0.13098226
2020 Q3,United States,ST-5,Smart Speaker,68464,0.016187796
2020 Q3,United States,ST-5,Smartphone,561209,0.13269363
2020 Q3,United States,ST-5,Streaming Device,112505,0.026600958
2020 Q3,United States,ST-5,Subscription Service,279922,0.066185443
2020 Q3,United States,ST-5,Tablet,550959,0.130270095
2020 Q3,United States,ST-5,Wearable,525154,0.124168698
2020 Q3,United States,ST-6,Accessories,632286,0.155069585
2020 Q3,United States,ST-6,Audio,487198,0.119486422
2020 Q3,United States,ST-6,Desktop,386944,0.0948989
2020 Q3,United States,ST-6,Laptop,425524,0.104360733
2020 Q3,United States,ST-6,Smart Speaker,103194,0.025308564
2020 Q3,United States,ST-6,Smartphone,524532,0.128642671
2020 Q3,United States,ST-6,Streaming Device,156819,0.038460218
2020 Q3,United States,ST-6,Subscription Service,267464,0.065596157
2020 Q3,United States,ST-6,Tablet,595677,0.146091145
2020 Q3,United States,ST-6,Wearable,497796,0.122085606
2020 Q3,United States,ST-7,Accessories,684639,0.164458439
2020 Q3,United States,ST-7,Audio,406383,0.097618035
2020 Q3,United States,ST-7,Desktop,285957,0.068690276
2020 Q3,United States,ST-7,Laptop,544613,0.130822526
2020 Q3,United States,ST-7,Smart Speaker,29892,0.007180414
2020 Q3,United States,ST-7,Smartphone,462588,0.111119145
2020 Q3,United States,ST-7,Streaming Device,149038,0.035800702
2020 Q3,United States,ST-7,Subscription Service,225114,0.054075063
2020 Q3,United States,ST-7,Tablet,775496,0.186283372
2020 Q3,United States,ST-7,Wearable,599271,0.143952029
2020 Q3,United States,ST-8,Accessories,731387,0.169752745
2020 Q3,United States,ST-8,Audio,616601,0.143111256
2020 Q3,United States,ST-8,Desktop,367856,0.085378282
2020 Q3,United States,ST-8,Laptop,442430,0.102686685
2020 Q3,United States,ST-8,Smart Speaker,54690,0.012693386
2020 Q3,United States,ST-8,Smartphone,692817,0.160800763
2020 Q3,United States,ST-8,Streaming Device,152770,0.035457462
2020 Q3,United States,ST-8,Subscription Service,189667,0.044021146
2020 Q3,United States,ST-8,Tablet,631551,0.146581106
2020 Q3,United States,ST-8,Wearable,428774,0.099517169
2020 Q3,United States,ST-9,Accessories,609796,0.155544967
2020 Q3,United States,ST-9,Audio,516882,0.131844738
2020 Q3,United States,ST-9,Desktop,327316,0.083490801
2020 Q3,United States,ST-9,Laptop,440238,0.112294612
2020 Q3,United States,ST-9,Smart Speaker,87262,0.022258534
2020 Q3,United States,ST-9,Smartphone,563373,0.143703525
2020 Q3,United States,ST-9,Streaming Device,85112,0.021710118
2020 Q3,United States,ST-9,Subscription Service,188889,0.04818125
2020 Q3,United States,ST-9,Tablet,692838,0.176727076
2020 Q3,United States,ST-9,Wearable,408678,0.10424438
2020 Q4,Australia,ST-51,Accessories,596205,0.139460679
2020 Q4,Australia,ST-51,Audio,649218,0.15186116
2020 Q4,Australia,ST-51,Desktop,390027,0.091232764
2020 Q4,Australia,ST-51,Laptop,565223,0.132213556
2020 Q4,Australia,ST-51,Smart Speaker,31222,0.007303262
2020 Q4,Australia,ST-51,Smartphone,699248,0.163563876
2020 Q4,Australia,ST-51,Streaming Device,140770,0.03292807
2020 Q4,Australia,ST-51,Subscription Service,168718,0.039465497
2020 Q4,Australia,ST-51,Tablet,591137,0.138275203
2020 Q4,Australia,ST-51,Wearable,443308,0.103695934
2020 Q4,Australia,ST-52,Accessories,684072,0.162182615
2020 Q4,Australia,ST-52,Audio,553715,0.131277039
2020 Q4,Australia,ST-52,Desktop,350704,0.083146353
2020 Q4,Australia,ST-52,Laptop,457149,0.108382773
2020 Q4,Australia,ST-52,Smart Speaker,87312,0.02070029
2020 Q4,Australia,ST-52,Smartphone,663224,0.157239886
2020 Q4,Australia,ST-52,Streaming Device,96795,0.022948558
2020 Q4,Australia,ST-52,Subscription Service,162197,0.038454335
2020 Q4,Australia,ST-52,Tablet,754651,0.178915776
2020 Q4,Australia,ST-52,Wearable,408093,0.096752374
2020 Q4,Australia,ST-53,Accessories,538525,0.133061293
2020 Q4,Australia,ST-53,Audio,499935,0.123526294
2020 Q4,Australia,ST-53,Desktop,339381,0.083855856
2020 Q4,Australia,ST-53,Laptop,620763,0.153381045
2020 Q4,Australia,ST-53,Smart Speaker,72868,0.018004569
2020 Q4,Australia,ST-53,Smartphone,533715,0.131872816
2020 Q4,Australia,ST-53,Streaming Device,146959,0.036311322
2020 Q4,Australia,ST-53,Subscription Service,225230,0.055650889
2020 Q4,Australia,ST-53,Tablet,678333,0.167605712
2020 Q4,Australia,ST-53,Wearable,391486,0.096730204
2020 Q4,Australia,ST-54,Accessories,602607,0.153678565
2020 Q4,Australia,ST-54,Audio,477183,0.121692577
2020 Q4,Australia,ST-54,Desktop,325469,0.083002037
2020 Q4,Australia,ST-54,Laptop,476020,0.121395985
2020 Q4,Australia,ST-54,Smart Speaker,47360,0.012077883
2020 Q4,Australia,ST-54,Smartphone,544298,0.138808436
2020 Q4,Australia,ST-54,Streaming Device,124742,0.031812062
2020 Q4,Australia,ST-54,Subscription Service,210617,0.053712151
2020 Q4,Australia,ST-54,Tablet,674659,0.172053472
2020 Q4,Australia,ST-54,Wearable,438262,0.111766832
2020 Q4,Australia,ST-55,Accessories,603433,0.141232678
2020 Q4,Australia,ST-55,Audio,591783,0.138506011
2020 Q4,Australia,ST-55,Desktop,384714,0.090041792
2020 Q4,Australia,ST-55,Laptop,499733,0.116961833
2020 Q4,Australia,ST-55,Smart Speaker,46198,0.010812579
2020 Q4,Australia,ST-55,Smartphone,727598,0.170293328
2020 Q4,Australia,ST-55,Streaming Device,156618,0.036656231
2020 Q4,Australia,ST-55,Subscription Service,229814,0.053787656
2020 Q4,Australia,ST-55,Tablet,638107,0.149348081
2020 Q4,Australia,ST-55,Wearable,394618,0.09235981
2020 Q4,Australia,ST-56,Accessories,712510,0.161824198
2020 Q4,Australia,ST-56,Audio,585700,0.133023301
2020 Q4,Australia,ST-56,Desktop,400150,0.090881465
2020 Q4,Australia,ST-56,Laptop,555407,0.126143201
2020 Q4,Australia,ST-56,Smart Speaker,58858,0.01336774
2020 Q4,Australia,ST-56,Smartphone,594425,0.13500491
2020 Q4,Australia,ST-56,Streaming Device,183445,0.041663752
2020 Q4,Australia,ST-56,Subscription Service,277844,0.063103511
2020 Q4,Australia,ST-56,Tablet,683068,0.155137375
2020 Q4,Australia,ST-56,Wearable,351581,0.079850547
2020 Q4,Australia,ST-67,Accessories,562035,0.133085349
2020 Q4,Australia,ST-67,Audio,637405,0.150932356
2020 Q4,Australia,ST-67,Desktop,408724,0.096782542
2020 Q4,Australia,ST-67,Laptop,524604,0.124221991
2020 Q4,Australia,ST-67,Smart Speaker,62070,0.014697675
2020 Q4,Australia,ST-67,Smartphone,545776,0.129235349
2020 Q4,Australia,ST-67,Streaming Device,134696,0.031894925
2020 Q4,Australia,ST-67,Subscription Service,293504,0.069499377
2020 Q4,Australia,ST-67,Tablet,713227,0.168886394
2020 Q4,Australia,ST-67,Wearable,341076,0.080764042
2020 Q4,Austria,ST-20,Accessories,697114,0.168292098
2020 Q4,Austria,ST-20,Audio,552915,0.133480643
2020 Q4,Austria,ST-20,Desktop,275624,0.066539104
2020 Q4,Austria,ST-20,Laptop,509311,0.122954089
2020 Q4,Austria,ST-20,Smart Speaker,20148,0.004863981
2020 Q4,Austria,ST-20,Smartphone,586224,0.141521855
2020 Q4,Austria,ST-20,Streaming Device,145854,0.035210992
2020 Q4,Austria,ST-20,Subscription Service,212665,0.051340009
2020 Q4,Austria,ST-20,Tablet,618496,0.149312722
2020 Q4,Austria,ST-20,Wearable,523935,0.126484506
2020 Q4,Canada,ST-46,Accessories,551660,0.13130782
2020 Q4,Canada,ST-46,Audio,516763,0.123001528
2020 Q4,Canada,ST-46,Desktop,406051,0.096649516
2020 Q4,Canada,ST-46,Laptop,561887,0.133742082
2020 Q4,Canada,ST-46,Smart Speaker,67252,0.016007529
2020 Q4,Canada,ST-46,Smartphone,673723,0.160361633
2020 Q4,Canada,ST-46,Streaming Device,121715,0.028970981
2020 Q4,Canada,ST-46,Subscription Service,191047,0.045473598
2020 Q4,Canada,ST-46,Tablet,673429,0.160291654
2020 Q4,Canada,ST-46,Wearable,437746,0.104193657
2020 Q4,Canada,ST-47,Accessories,701923,0.182611548
2020 Q4,Canada,ST-47,Audio,590562,0.153639988
2020 Q4,Canada,ST-47,Desktop,300306,0.078127293
2020 Q4,Canada,ST-47,Laptop,498634,0.129724096
2020 Q4,Canada,ST-47,Smart Speaker,58710,0.015273932
2020 Q4,Canada,ST-47,Smartphone,459556,0.119557605
2020 Q4,Canada,ST-47,Streaming Device,123852,0.032221206
2020 Q4,Canada,ST-47,Subscription Service,158523,0.041241177
2020 Q4,Canada,ST-47,Tablet,499316,0.129901525
2020 Q4,Canada,ST-47,Wearable,452422,0.117701631
2020 Q4,Canada,ST-48,Accessories,664665,0.15387926
2020 Q4,Canada,ST-48,Audio,447142,0.103519638
2020 Q4,Canada,ST-48,Desktop,305608,0.070752534
2020 Q4,Canada,ST-48,Laptop,626063,0.144942356
2020 Q4,Canada,ST-48,Smart Speaker,78730,0.018227098
2020 Q4,Canada,ST-48,Smartphone,678646,0.157116058
2020 Q4,Canada,ST-48,Streaming Device,147554,0.034160818
2020 Q4,Canada,ST-48,Subscription Service,331031,0.076638315
2020 Q4,Canada,ST-48,Tablet,483210,0.111869885
2020 Q4,Canada,ST-48,Wearable,556744,0.128894037
2020 Q4,Canada,ST-49,Accessories,713848,0.154469289
2020 Q4,Canada,ST-49,Audio,460100,0.099560859
2020 Q4,Canada,ST-49,Desktop,388791,0.084130332
2020 Q4,Canada,ST-49,Laptop,572215,0.12382138
2020 Q4,Canada,ST-49,Smart Speaker,54464,0.011785444
2020 Q4,Canada,ST-49,Smartphone,785196,0.169908255
2020 Q4,Canada,ST-49,Streaming Device,156330,0.033828188
2020 Q4,Canada,ST-49,Subscription Service,297924,0.064467658
2020 Q4,Canada,ST-49,Tablet,703441,0.152217323
2020 Q4,Canada,ST-49,Wearable,488985,0.105811273
2020 Q4,Canada,ST-50,Accessories,516488,0.129589039
2020 Q4,Canada,ST-50,Audio,607761,0.152489823
2020 Q4,Canada,ST-50,Desktop,331336,0.083133614
2020 Q4,Canada,ST-50,Laptop,629172,0.157861934
2020 Q4,Canada,ST-50,Smart Speaker,58010,0.014554956
2020 Q4,Canada,ST-50,Smartphone,465406,0.116772348
2020 Q4,Canada,ST-50,Streaming Device,104132,0.026127162
2020 Q4,Canada,ST-50,Subscription Service,239941,0.060202219
2020 Q4,Canada,ST-50,Tablet,541877,0.135959247
2020 Q4,Canada,ST-50,Wearable,491461,0.123309658
2020 Q4,China,ST-35,Accessories,729838,0.166664611
2020 Q4,China,ST-35,Audio,515657,0.117754589
2020 Q4,China,ST-35,Desktop,415882,0.094970133
2020 Q4,China,ST-35,Laptop,498509,0.1138387
2020 Q4,China,ST-35,Smart Speaker,69666,0.015908814
2020 Q4,China,ST-35,Smartphone,645559,0.147418797
2020 Q4,China,ST-35,Streaming Device,152416,0.034805468
2020 Q4,China,ST-35,Subscription Service,213604,0.04877826
2020 Q4,China,ST-35,Tablet,673308,0.153755513
2020 Q4,China,ST-35,Wearable,464643,0.106105115
2020 Q4,China,ST-36,Accessories,574249,0.137061165
2020 Q4,China,ST-36,Audio,538685,0.128572786
2020 Q4,China,ST-36,Desktop,348756,0.083240726
2020 Q4,China,ST-36,Laptop,560903,0.133875755
2020 Q4,China,ST-36,Smart Speaker,56434,0.013469609
2020 Q4,China,ST-36,Smartphone,582142,0.138945058
2020 Q4,China,ST-36,Streaming Device,96341,0.022994571
2020 Q4,China,ST-36,Subscription Service,362536,0.086529722
2020 Q4,China,ST-36,Tablet,737826,0.176103556
2020 Q4,China,ST-36,Wearable,331856,0.079207051
2020 Q4,China,ST-37,Accessories,676846,0.157631533
2020 Q4,China,ST-37,Audio,588287,0.137006914
2020 Q4,China,ST-37,Desktop,305908,0.071243306
2020 Q4,China,ST-37,Laptop,575978,0.134140255
2020 Q4,China,ST-37,Smart Speaker,24148,0.005623859
2020 Q4,China,ST-37,Smartphone,721234,0.167969111
2020 Q4,China,ST-37,Streaming Device,75212,0.017516219
2020 Q4,China,ST-37,Subscription Service,229538,0.053457399
2020 Q4,China,ST-37,Tablet,547080,0.127410163
2020 Q4,China,ST-37,Wearable,549618,0.128001241
2020 Q4,China,ST-38,Accessories,684820,0.163473364
2020 Q4,China,ST-38,Audio,457292,0.109160161
2020 Q4,China,ST-38,Desktop,281920,0.067297116
2020 Q4,China,ST-38,Laptop,584139,0.139439805
2020 Q4,China,ST-38,Smart Speaker,46316,0.011056091
2020 Q4,China,ST-38,Smartphone,613177,0.146371465
2020 Q4,China,ST-38,Streaming Device,128829,0.030752767
2020 Q4,China,ST-38,Subscription Service,275685,0.065808759
2020 Q4,China,ST-38,Tablet,578193,0.138020435
2020 Q4,China,ST-38,Wearable,538813,0.128620037
2020 Q4,China,ST-40,Accessories,666935,0.177524582
2020 Q4,China,ST-40,Audio,365886,0.097391439
2020 Q4,China,ST-40,Desktop,279283,0.074339475
2020 Q4,China,ST-40,Laptop,480233,0.127828293
